C:\Behvdata\clash\clashMEG	 April 15, 2014 17:24:57	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
         5.000000 	        81.000000 	        29.000000 	        78.000000 	         1.000000 	         1.000000 	         5.000000 	         0.689289 	        17.000000 	         3.000000 	        12.000000 	         1.000000 	         1.000000 	         0.947683 	         0.000000 	         0.000000 	      1180.000000 	        31.395179 	        80.132372 	     32096.375737 	       619.089271 	       621.302220 	       622.048674 	       622.461888 	       624.274712 	       625.287753 	         1.100000 	         2.200000 	         0.400000 	         1.800000 	  
         5.000000 	        82.000000 	        31.000000 	        81.000000 	         1.000000 	         1.000000 	         5.000000 	         1.157405 	        25.000000 	         1.000000 	         6.000000 	         3.000000 	         2.000000 	         1.168825 	         0.000000 	         1.000000 	      1186.000000 	        30.704683 	        78.111810 	     32096.375737 	       626.100851 	       628.313548 	       629.526542 	       630.139694 	       632.045821 	       633.272131 	         0.800000 	         2.200000 	         0.600000 	         1.900000 	  
         5.000000 	        83.000000 	        23.000000 	        78.000000 	         2.000000 	         1.000000 	         5.000000 	         0.695830 	         9.000000 	         2.000000 	        14.000000 	         1.000000 	         2.000000 	         1.222342 	         1.000000 	         1.000000 	      1200.000000 	        26.870935 	        79.593742 	     32096.375737 	       634.178533 	       636.391242 	       637.151022 	       637.764185 	       639.577000 	       640.856626 	         0.900000 	         2.200000 	         0.600000 	         1.800000 	  
         5.000000 	        84.000000 	        27.000000 	        83.000000 	         1.000000 	         2.000000 	         5.000000 	         1.391320 	        17.000000 	         1.000000 	        66.000000 	         8.000000 	         2.000000 	         0.824403 	         0.000000 	         1.000000 	      1261.000000 	        26.103659 	        81.844997 	     32096.375737 	       641.763036 	       643.575857 	       645.028767 	       645.641926 	       647.854624 	       648.734371 	         0.900000 	         1.800000 	         0.600000 	         2.200000 	  
         5.000000 	        85.000000 	        26.000000 	        80.000000 	         1.000000 	         2.000000 	        15.000000 	         1.063105 	        16.000000 	         5.000000 	        64.000000 	         1.000000 	         2.000000 	         1.103478 	         0.000000 	         0.000000 	      1261.000000 	        28.137806 	        79.220722 	     32096.375737 	       649.547476 	       651.560227 	       652.679908 	       653.093124 	       655.199109 	       656.358859 	         0.800000 	         2.000000 	         0.400000 	         2.100000 	  
         5.000000 	        86.000000 	        28.000000 	        76.000000 	         1.000000 	         2.000000 	        15.000000 	         0.704338 	        30.000000 	         3.000000 	        46.000000 	         5.000000 	         2.000000 	         1.113255 	         0.000000 	         1.000000 	      1307.000000 	        32.234678 	        73.567610 	     32096.375737 	       657.265276 	       659.278021 	       660.037811 	       660.544335 	       662.357143 	       663.530140 	         0.900000 	         2.000000 	         0.500000 	         1.800000 	  
         5.000000 	        87.000000 	        34.000000 	        71.000000 	         1.000000 	         2.000000 	        15.000000 	         0.626831 	        64.000000 	         1.000000 	         7.000000 	         9.000000 	         2.000000 	         1.019248 	         0.000000 	         1.000000 	      1314.000000 	        36.815536 	        71.034814 	     32096.375737 	       664.543187 	       666.356004 	       667.049142 	       667.462346 	       669.675050 	       670.754739 	         1.000000 	         1.800000 	         0.400000 	         2.200000 	  
         5.000000 	        88.000000 	        40.000000 	        72.000000 	         1.000000 	         2.000000 	        15.000000 	         0.641931 	        43.000000 	         7.000000 	        29.000000 	         4.000000 	         1.000000 	         0.837437 	         1.000000 	         0.000000 	      1357.000000 	        38.886708 	        69.567771 	     32096.375737 	       671.567847 	       673.580601 	       674.287068 	       674.700272 	       676.513095 	       677.406168 	         0.800000 	         2.000000 	         0.400000 	         1.800000 	  
         5.000000 	        89.000000 	        39.000000 	        70.000000 	         2.000000 	         2.000000 	        15.000000 	         0.943044 	        63.000000 	         8.000000 	         7.000000 	         9.000000 	         1.000000 	         1.141027 	         1.000000 	         1.000000 	      1420.000000 	        41.628613 	        65.315099 	     32096.375737 	       678.219279 	       680.032086 	       681.031805 	       681.644964 	       683.657716 	       684.857377 	         0.800000 	         1.800000 	         0.600000 	         2.000000 	  
         5.000000 	        90.000000 	        48.000000 	        69.000000 	         1.000000 	         2.000000 	        15.000000 	         1.103053 	        28.000000 	         8.000000 	        41.000000 	         6.000000 	         1.000000 	         1.120288 	         0.000000 	         0.000000 	      1420.000000 	        44.543052 	        64.918189 	     32096.375737 	       685.763777 	       691.775397 	       692.935063 	       693.548226 	       695.654281 	       696.840611 	         0.900000 	         6.000000 	         0.600000 	         2.100000 	  
         5.000000 	        91.000000 	        44.000000 	        61.000000 	         2.000000 	         2.000000 	        15.000000 	         0.903354 	        55.000000 	         4.000000 	         6.000000 	         3.000000 	         1.000000 	         0.989018 	         1.000000 	         0.000000 	      1475.000000 	        45.223632 	        61.611728 	     32096.375737 	       697.747017 	       699.759780 	       700.719504 	       701.332661 	       703.145479 	       704.198511 	         0.900000 	         2.000000 	         0.600000 	         1.800000 	  
         5.000000 	        92.000000 	        46.000000 	        58.000000 	         1.000000 	         2.000000 	        15.000000 	         0.822465 	        46.000000 	         6.000000 	        12.000000 	         9.000000 	         1.000000 	         1.428824 	         0.000000 	         1.000000 	      1475.000000 	        48.455721 	        63.261892 	     32096.375737 	       705.011606 	       706.824422 	       707.703932 	       708.317323 	       710.330054 	       711.822990 	         0.800000 	         1.800000 	         0.600000 	         2.000000 	  
         5.000000 	        93.000000 	        59.000000 	        58.000000 	         2.000000 	         2.000000 	        15.000000 	         0.680475 	        46.000000 	         2.000000 	        12.000000 	         3.000000 	         1.000000 	         2.023309 	         0.000000 	         1.000000 	      1475.000000 	        51.255049 	        60.719924 	     32096.375737 	       712.929340 	       715.142044 	       715.888517 	       716.395025 	       718.607724 	       720.687122 	         1.100000 	         2.200000 	         0.500000 	         2.200000 	  
         5.000000 	        94.000000 	        48.000000 	        52.000000 	         1.000000 	         2.000000 	        15.000000 	         0.640902 	        21.000000 	         7.000000 	        31.000000 	         5.000000 	         1.000000 	         1.086195 	         0.000000 	         1.000000 	      1475.000000 	        51.007928 	        59.672158 	     32096.375737 	       721.793480 	       723.806230 	       724.512694 	       725.125841 	       727.231921 	       728.378255 	         1.100000 	         2.000000 	         0.600000 	         2.100000 	  
         5.000000 	        95.000000 	        51.000000 	        53.000000 	         2.000000 	         2.000000 	        15.000000 	         0.645342 	        21.000000 	         5.000000 	        32.000000 	         8.000000 	         2.000000 	         1.539384 	         0.000000 	         1.000000 	      1507.000000 	        52.946183 	        57.386449 	     32096.375737 	       729.484612 	       731.497371 	       732.203834 	       732.710347 	       734.723111 	       736.322664 	         1.100000 	         2.000000 	         0.500000 	         2.000000 	  
         5.000000 	        96.000000 	        43.000000 	        52.000000 	         2.000000 	         2.000000 	        15.000000 	         1.146468 	        42.000000 	         3.000000 	        10.000000 	         5.000000 	         1.000000 	         1.128418 	         1.000000 	         1.000000 	      1549.000000 	        53.858894 	        56.375671 	     32096.375737 	       737.135756 	       738.948572 	       740.161550 	       740.668080 	       742.774141 	       743.960465 	         0.800000 	         1.800000 	         0.500000 	         2.100000 	  
         5.000000 	        97.000000 	        44.000000 	        48.000000 	         2.000000 	         2.000000 	        15.000000 	         0.772592 	        29.000000 	         4.000000 	        19.000000 	         7.000000 	         2.000000 	         1.130530 	         1.000000 	         1.000000 	      1568.000000 	        53.125520 	        53.217661 	     32096.375737 	       744.973518 	       746.986272 	       747.812696 	       748.225910 	       750.132038 	       751.318363 	         1.000000 	         2.000000 	         0.400000 	         1.900000 	  
         5.000000 	        98.000000 	        56.000000 	        56.000000 	         1.000000 	         2.000000 	        15.000000 	         0.753170 	         6.000000 	         2.000000 	        50.000000 	         8.000000 	         2.000000 	         0.714204 	         0.000000 	         1.000000 	      1618.000000 	        57.108118 	        51.950886 	     32096.375737 	       752.224769 	       754.037372 	       754.850686 	       755.263902 	       757.276658 	       758.049769 	         0.900000 	         1.800000 	         0.400000 	         2.000000 	  
         5.000000 	        99.000000 	        57.000000 	        49.000000 	         2.000000 	         2.000000 	        15.000000 	         0.659104 	        29.000000 	         1.000000 	        20.000000 	         2.000000 	         2.000000 	         1.276412 	         0.000000 	         1.000000 	      1638.000000 	        57.625243 	        49.523968 	     32096.375737 	       759.262751 	       761.475461 	       762.195249 	       762.701768 	       764.714532 	       766.047480 	         1.200000 	         2.200000 	         0.500000 	         2.000000 	  
         5.000000 	       100.000000 	        61.000000 	        45.000000 	         1.000000 	         2.000000 	        15.000000 	         0.532877 	        40.000000 	         3.000000 	         5.000000 	         9.000000 	         2.000000 	         0.898952 	         1.000000 	         0.000000 	      1638.000000 	        60.644747 	        46.137289 	     32096.375737 	       767.260462 	       769.473173 	       770.059669 	       770.672828 	       772.578953 	       773.538675 	         1.200000 	         2.200000 	         0.600000 	         1.900000 	  
         5.000000 	       101.000000 	        60.000000 	        45.000000 	         1.000000 	         2.000000 	        15.000000 	         0.580484 	        13.000000 	         1.000000 	        32.000000 	         7.000000 	         2.000000 	         0.770579 	         0.000000 	         0.000000 	      1638.000000 	        60.026470 	        44.957337 	     32096.375737 	       774.645021 	       776.657785 	       777.297591 	       777.910760 	       780.123461 	       780.949891 	         1.100000 	         2.000000 	         0.600000 	         2.200000 	  
         5.000000 	       102.000000 	        62.000000 	        46.000000 	         1.000000 	         2.000000 	        15.000000 	         0.630929 	        28.000000 	         5.000000 	        18.000000 	         6.000000 	         2.000000 	         1.085202 	         1.000000 	         1.000000 	      1656.000000 	        62.137261 	        44.148229 	     32096.375737 	       781.762992 	       783.975684 	       784.668828 	       785.175339 	       787.081460 	       788.227801 	         0.800000 	         2.200000 	         0.500000 	         1.900000 	  
         5.000000 	       103.000000 	        68.000000 	        50.000000 	         1.000000 	         2.000000 	        15.000000 	         1.648389 	        15.000000 	         9.000000 	        35.000000 	         3.000000 	         1.000000 	         0.945473 	         1.000000 	         1.000000 	      1671.000000 	        65.304310 	        42.909763 	     32096.375737 	       789.240842 	       791.053658 	       792.759842 	       793.266363 	       795.172486 	       796.172194 	         1.000000 	         1.800000 	         0.500000 	         1.900000 	  
         5.000000 	       104.000000 	        72.000000 	        35.000000 	         2.000000 	         2.000000 	        15.000000 	         1.075256 	        10.000000 	         6.000000 	        25.000000 	         8.000000 	         2.000000 	         0.854734 	         0.000000 	         1.000000 	      1696.000000 	        68.114673 	        43.055029 	     32096.375737 	       797.078606 	       799.291308 	       800.424318 	       801.037478 	       802.943588 	       803.863330 	         0.900000 	         2.200000 	         0.600000 	         1.900000 	  
         5.000000 	       105.000000 	        71.000000 	        32.000000 	         2.000000 	         2.000000 	        15.000000 	         0.772635 	        13.000000 	         2.000000 	        19.000000 	         8.000000 	         2.000000 	         0.693666 	         1.000000 	         1.000000 	      1715.000000 	        70.374645 	        41.397218 	     32096.375737 	       804.676427 	       806.689194 	       807.515618 	       808.022140 	       809.928262 	       810.688050 	         0.800000 	         2.000000 	         0.500000 	         1.900000 	  
         5.000000 	       106.000000 	        63.000000 	        37.000000 	         1.000000 	         2.000000 	        15.000000 	         0.708959 	        30.000000 	         6.000000 	         7.000000 	         7.000000 	         1.000000 	         0.848369 	         1.000000 	         1.000000 	      1745.000000 	        71.922022 	        39.633936 	     32096.375737 	       811.701082 	       813.913784 	       814.686896 	       815.100116 	       817.206169 	       818.112592 	         1.000000 	         2.200000 	         0.400000 	         2.100000 	  
         5.000000 	       107.000000 	        69.000000 	        38.000000 	         1.000000 	         2.000000 	        15.000000 	         0.566294 	        34.000000 	         4.000000 	         4.000000 	         3.000000 	         1.000000 	         1.010547 	         0.000000 	         1.000000 	      1745.000000 	        72.339379 	        38.256995 	     32096.375737 	       819.218946 	       821.431641 	       822.058118 	       822.671284 	       824.484099 	       825.550456 	         1.100000 	         2.200000 	         0.600000 	         1.800000 	  
         5.000000 	       108.000000 	        71.000000 	        36.000000 	         2.000000 	         2.000000 	        15.000000 	         0.784481 	        29.000000 	         8.000000 	         7.000000 	         1.000000 	         1.000000 	         0.748703 	         1.000000 	         1.000000 	      1774.000000 	        73.299559 	        36.996649 	     32096.375737 	       826.456866 	       828.669565 	       829.509323 	       830.015845 	       831.921972 	       832.735069 	         0.900000 	         2.200000 	         0.500000 	         1.900000 	  
         5.000000 	       109.000000 	        71.000000 	        37.000000 	         2.000000 	         2.000000 	        15.000000 	         0.709121 	         7.000000 	         3.000000 	        30.000000 	         9.000000 	         2.000000 	         0.771412 	         1.000000 	         1.000000 	      1804.000000 	        73.345479 	        36.261298 	     32096.375737 	       833.748121 	       835.560931 	       836.334038 	       836.840567 	       838.746684 	       839.573131 	         1.000000 	         1.800000 	         0.500000 	         1.900000 	  
         5.000000 	       110.000000 	        70.000000 	        35.000000 	         1.000000 	         2.000000 	        15.000000 	         0.679757 	         3.000000 	         5.000000 	        32.000000 	         7.000000 	         2.000000 	         0.744662 	         0.000000 	         1.000000 	      1836.000000 	        72.813734 	        34.326452 	     32096.375737 	       840.786105 	       842.998801 	       843.731676 	       844.345080 	       846.357846 	       847.157614 	         1.200000 	         2.200000 	         0.600000 	         2.000000 	  
         5.000000 	       111.000000 	        77.000000 	        35.000000 	         2.000000 	         2.000000 	        15.000000 	         0.655096 	        14.000000 	         9.000000 	        21.000000 	         2.000000 	         1.000000 	         0.863799 	         1.000000 	         0.000000 	      1850.000000 	        74.414757 	        31.929903 	     32096.375737 	       848.370594 	       850.383351 	       851.103149 	       851.716306 	       853.622429 	       854.542168 	         1.200000 	         2.000000 	         0.600000 	         1.900000 	  
         5.000000 	       112.000000 	        80.000000 	        24.000000 	         2.000000 	         2.000000 	        15.000000 	         0.678687 	        10.000000 	         3.000000 	        14.000000 	         9.000000 	         2.000000 	         0.679580 	         1.000000 	         1.000000 	      1864.000000 	        74.940966 	        28.372890 	     32096.375737 	       855.755151 	       857.567959 	       858.301094 	       858.914251 	       861.126951 	       861.873404 	         1.200000 	         1.800000 	         0.600000 	         2.200000 	  
         5.000000 	       113.000000 	        68.000000 	        21.000000 	         2.000000 	         2.000000 	        15.000000 	         0.626598 	         4.000000 	         7.000000 	        17.000000 	         6.000000 	         2.000000 	         0.924044 	         1.000000 	         0.000000 	      1864.000000 	        75.426898 	        26.176244 	     32096.375737 	       863.086390 	       865.099147 	       865.792282 	       866.205499 	       868.018311 	       869.004689 	         1.200000 	         2.000000 	         0.400000 	         1.800000 	  
         5.000000 	       114.000000 	        72.000000 	        27.000000 	         2.000000 	         2.000000 	        15.000000 	         0.807165 	         5.000000 	         2.000000 	        22.000000 	         4.000000 	         2.000000 	         0.811664 	         0.000000 	         0.000000 	      1864.000000 	        77.116132 	        25.311840 	     32096.375737 	       870.017735 	       871.830551 	       872.696968 	       873.110189 	       875.122940 	       875.989366 	         1.000000 	         1.800000 	         0.400000 	         2.000000 	  
         5.000000 	       115.000000 	        80.000000 	        22.000000 	         2.000000 	         2.000000 	        15.000000 	         0.473144 	         9.000000 	         5.000000 	        13.000000 	         4.000000 	         1.000000 	         1.314211 	         1.000000 	         0.000000 	      1873.000000 	        77.222035 	        24.920513 	     32096.375737 	       876.895767 	       879.108471 	       879.641655 	       880.054866 	       882.267568 	       883.640505 	         0.900000 	         2.200000 	         0.400000 	         2.200000 	  
         5.000000 	       116.000000 	        76.000000 	        29.000000 	         2.000000 	         1.000000 	        15.000000 	         0.587839 	        46.000000 	         6.000000 	        30.000000 	         4.000000 	         1.000000 	         1.001800 	         1.000000 	         0.000000 	      1904.000000 	        77.467788 	        23.640547 	     32096.375737 	       884.853496 	       886.866237 	       887.519396 	       888.025919 	       889.932045 	       890.998407 	         1.200000 	         2.000000 	         0.500000 	         1.900000 	  
         5.000000 	       117.000000 	        77.000000 	        26.000000 	         2.000000 	         1.000000 	        10.000000 	         1.101495 	        69.000000 	         9.000000 	         8.000000 	         3.000000 	         1.000000 	         0.723974 	         1.000000 	         0.000000 	      1973.000000 	        74.484436 	        25.681901 	     32096.375737 	       892.011444 	       894.024212 	       895.183872 	       895.597084 	       897.409900 	       898.196345 	         1.000000 	         2.000000 	         0.400000 	         1.800000 	  
         5.000000 	       118.000000 	        71.000000 	        23.000000 	         1.000000 	         1.000000 	        10.000000 	         0.842779 	        14.000000 	         9.000000 	        57.000000 	         7.000000 	         2.000000 	         1.144931 	         1.000000 	         0.000000 	      1973.000000 	        73.901141 	        26.434261 	     32096.375737 	       899.302697 	       901.515393 	       902.421808 	       902.835006 	       904.941085 	       906.140740 	         1.100000 	         2.200000 	         0.400000 	         2.100000 	  
         5.000000 	       119.000000 	       999.000000 	       999.000000 	       999.000000 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	  
         5.000000 	       120.000000 	        68.000000 	        28.000000 	         2.000000 	         1.000000 	        10.000000 	         1.472091 	        48.000000 	         3.000000 	        20.000000 	         1.000000 	         1.000000 	         1.113185 	         0.000000 	         0.000000 	      1973.000000 	        71.628427 	        27.331100 	     32096.375737 	       923.402473 	       929.414074 	       930.946974 	       931.560130 	       933.372952 	       934.545944 	         0.800000 	         6.000000 	         0.600000 	         1.800000 	  
         5.000000 	       121.000000 	        72.000000 	        28.000000 	         1.000000 	         1.000000 	        10.000000 	         0.570424 	        29.000000 	         4.000000 	        43.000000 	         1.000000 	         1.000000 	         1.062178 	         0.000000 	         1.000000 	      1973.000000 	        70.638374 	        29.706398 	     32096.375737 	       935.758929 	       937.971633 	       938.598115 	       939.211203 	       941.224034 	       942.343708 	         1.200000 	         2.200000 	         0.600000 	         2.000000 	  
         5.000000 	       122.000000 	        74.000000 	        40.000000 	         2.000000 	         1.000000 	        10.000000 	         0.676311 	        30.000000 	         5.000000 	        44.000000 	         4.000000 	         1.000000 	         1.309354 	         1.000000 	         1.000000 	      2003.000000 	        67.037128 	        33.513279 	     32096.375737 	       943.556699 	       945.769394 	       946.502521 	       947.115658 	       948.928501 	       950.301442 	         1.200000 	         2.200000 	         0.600000 	         1.800000 	  
         5.000000 	       123.000000 	        62.000000 	        39.000000 	         1.000000 	         1.000000 	        10.000000 	         0.822576 	        25.000000 	         6.000000 	        37.000000 	         7.000000 	         2.000000 	         0.791282 	         1.000000 	         1.000000 	      2040.000000 	        64.305202 	        35.151879 	     32096.375737 	       951.114536 	       952.927355 	       953.807096 	       954.220317 	       956.126440 	       956.979527 	         0.800000 	         1.800000 	         0.400000 	         1.900000 	  
         5.000000 	       124.000000 	        63.000000 	        36.000000 	         2.000000 	         1.000000 	        10.000000 	         0.779462 	         6.000000 	         8.000000 	        57.000000 	         3.000000 	         1.000000 	         1.073740 	         0.000000 	         0.000000 	      2040.000000 	        62.505195 	        37.245567 	     32096.375737 	       958.085875 	       959.898689 	       960.738450 	       961.351612 	       963.564307 	       964.697321 	         1.100000 	         1.800000 	         0.600000 	         2.200000 	  
         5.000000 	       125.000000 	        58.000000 	        40.000000 	         1.000000 	         1.000000 	        10.000000 	         0.629005 	         6.000000 	         9.000000 	        52.000000 	         5.000000 	         1.000000 	         0.987311 	         1.000000 	         0.000000 	      2046.000000 	        60.582021 	        39.445578 	     32096.375737 	       965.803669 	       968.016375 	       968.709507 	       969.216019 	       971.322093 	       972.375117 	         1.100000 	         2.200000 	         0.500000 	         2.100000 	  
         5.000000 	       126.000000 	        52.000000 	        39.000000 	         1.000000 	         1.000000 	        10.000000 	         0.668912 	         5.000000 	         6.000000 	        47.000000 	         1.000000 	         1.000000 	         0.976448 	         1.000000 	         0.000000 	      2051.000000 	        56.633854 	        42.911605 	     32096.375737 	       973.588103 	       975.400929 	       976.134049 	       976.640562 	       978.653323 	       979.693031 	         1.200000 	         1.800000 	         0.500000 	         2.000000 	  
         5.000000 	       127.000000 	        57.000000 	        39.000000 	         2.000000 	         1.000000 	        10.000000 	         0.775162 	         6.000000 	         8.000000 	        51.000000 	         5.000000 	         1.000000 	         0.999880 	         0.000000 	         0.000000 	      2051.000000 	        56.645998 	        45.556126 	     32096.375737 	       980.706071 	       982.518879 	       983.358651 	       983.771611 	       985.877712 	       986.944286 	         1.000000 	         1.800000 	         0.400000 	         2.100000 	  
         5.000000 	       128.000000 	        50.000000 	        47.000000 	         1.000000 	         1.000000 	        10.000000 	         0.590071 	        15.000000 	         3.000000 	        35.000000 	         5.000000 	         2.000000 	         1.119472 	         0.000000 	         0.000000 	      2051.000000 	        55.215506 	        47.375656 	     32096.375737 	       987.850688 	       989.863454 	       990.516596 	       990.929809 	       993.142509 	       994.328836 	         0.900000 	         2.000000 	         0.400000 	         2.200000 	  
         5.000000 	       129.000000 	        47.000000 	        53.000000 	         1.000000 	         1.000000 	        10.000000 	         0.714644 	        14.000000 	         6.000000 	        33.000000 	         1.000000 	         1.000000 	         0.963677 	         1.000000 	         0.000000 	      2065.000000 	        52.958398 	        51.182200 	     32096.375737 	       995.341886 	       997.354643 	       998.127751 	       998.740903 	      1000.953605 	      1001.979982 	         1.000000 	         2.000000 	         0.600000 	         2.200000 	  
         5.000000 	       130.000000 	        47.000000 	        45.000000 	         2.000000 	         1.000000 	        10.000000 	         0.627054 	        14.000000 	         8.000000 	        33.000000 	         4.000000 	         1.000000 	         0.851751 	         1.000000 	         0.000000 	      2079.000000 	        50.995080 	        51.557430 	     32096.375737 	      1003.086328 	      1005.299041 	      1005.992166 	      1006.605328 	      1008.418138 	      1009.324554 	         1.100000 	         2.200000 	         0.600000 	         1.800000 	  
         5.000000 	       131.000000 	        43.000000 	        52.000000 	         1.000000 	         1.000000 	        10.000000 	         0.670949 	         4.000000 	         9.000000 	        39.000000 	         6.000000 	         1.000000 	         1.264140 	         1.000000 	         1.000000 	      2083.000000 	        49.984535 	        52.606160 	     32096.375737 	      1010.137645 	      1011.950468 	      1012.683588 	      1013.096799 	      1014.909616 	      1016.229247 	         0.800000 	         1.800000 	         0.400000 	         1.800000 	  
         5.000000 	       132.000000 	        44.000000 	        50.000000 	         2.000000 	         1.000000 	        10.000000 	         0.702539 	        31.000000 	         3.000000 	        13.000000 	         7.000000 	         2.000000 	         1.079209 	         0.000000 	         1.000000 	      2096.000000 	        48.374165 	        53.283897 	     32096.375737 	      1017.442223 	      1019.454982 	      1020.214770 	      1020.627982 	      1022.534100 	      1023.680448 	         1.200000 	         2.000000 	         0.400000 	         1.900000 	  
         5.000000 	       133.000000 	        50.000000 	        59.000000 	         2.000000 	         1.000000 	        10.000000 	         0.651606 	        40.000000 	         9.000000 	        10.000000 	         4.000000 	         1.000000 	         0.681796 	         1.000000 	         0.000000 	      2136.000000 	        46.386586 	        57.525441 	     32096.375737 	      1024.893432 	      1026.706247 	      1027.412708 	      1028.025872 	      1030.131937 	      1030.878388 	         1.200000 	         1.800000 	         0.600000 	         2.100000 	  
         5.000000 	       134.000000 	        43.000000 	        56.000000 	         2.000000 	         1.000000 	        10.000000 	         0.941437 	        39.000000 	         7.000000 	         4.000000 	         1.000000 	         1.000000 	         0.550190 	         0.000000 	         0.000000 	      2136.000000 	        43.547406 	        58.840359 	     32096.375737 	      1032.091376 	      1034.304074 	      1035.303789 	      1035.810312 	      1037.823064 	      1038.436220 	         1.200000 	         2.200000 	         0.500000 	         2.000000 	  
         5.000000 	       135.000000 	        38.000000 	        56.000000 	         2.000000 	         1.000000 	        10.000000 	         0.511239 	        23.000000 	         3.000000 	        15.000000 	         5.000000 	         2.000000 	         1.312377 	         0.000000 	         1.000000 	      2151.000000 	        42.139762 	        61.458365 	     32096.375737 	      1039.249322 	      1041.462030 	      1042.035185 	      1042.448412 	      1044.660860 	      1046.034057 	         0.800000 	         2.200000 	         0.400000 	         2.200000 	  
         5.000000 	       136.000000 	        40.000000 	        71.000000 	         1.000000 	         1.000000 	        10.000000 	         0.569505 	        16.000000 	         6.000000 	        24.000000 	         8.000000 	         2.000000 	         0.991628 	         0.000000 	         0.000000 	      2151.000000 	        40.606870 	        63.341935 	     32096.375737 	      1047.047104 	      1049.259791 	      1049.886275 	      1050.299497 	      1052.405557 	      1053.458590 	         1.000000 	         2.200000 	         0.400000 	         2.100000 	  
         5.000000 	       137.000000 	        41.000000 	        60.000000 	         1.000000 	         1.000000 	        10.000000 	         0.513407 	        16.000000 	         1.000000 	        25.000000 	         9.000000 	         2.000000 	         0.713560 	         0.000000 	         1.000000 	      2176.000000 	        39.379297 	        63.804971 	     32096.375737 	      1054.671573 	      1056.884273 	      1057.457449 	      1057.870667 	      1059.883418 	      1060.656536 	         1.200000 	         2.200000 	         0.400000 	         2.000000 	  
         5.000000 	       138.000000 	        44.000000 	        66.000000 	         1.000000 	         1.000000 	        10.000000 	         0.635584 	        31.000000 	         3.000000 	        13.000000 	         5.000000 	         1.000000 	         1.209587 	         0.000000 	         1.000000 	      2176.000000 	        40.100143 	        64.939944 	     32096.375737 	      1061.469629 	      1063.682334 	      1064.375467 	      1064.881986 	      1066.988010 	      1068.254363 	         0.800000 	         2.200000 	         0.500000 	         2.100000 	  
         5.000000 	       139.000000 	        39.000000 	        62.000000 	         1.000000 	         1.000000 	        10.000000 	         0.421602 	         4.000000 	         9.000000 	        35.000000 	         4.000000 	         1.000000 	         1.038215 	         1.000000 	         0.000000 	      2180.000000 	        39.091786 	        68.540488 	     32096.375737 	      1069.467133 	      1071.480101 	      1071.959961 	      1072.466490 	      1074.479241 	      1075.572267 	         1.200000 	         2.000000 	         0.500000 	         2.000000 	  
         5.000000 	       140.000000 	        34.000000 	        65.000000 	         2.000000 	         1.000000 	        10.000000 	         0.631213 	         7.000000 	         6.000000 	        27.000000 	         2.000000 	         1.000000 	         0.864857 	         0.000000 	         0.000000 	      2180.000000 	        34.838584 	        69.620615 	     32096.375737 	      1076.785250 	      1078.798010 	      1079.491132 	      1079.904363 	      1082.116810 	      1083.036797 	         1.200000 	         2.000000 	         0.400000 	         2.200000 	  
         5.000000 	       141.000000 	        38.000000 	        68.000000 	         1.000000 	         1.000000 	        10.000000 	         0.854990 	        23.000000 	         7.000000 	        15.000000 	         8.000000 	         2.000000 	         1.308949 	         0.000000 	         1.000000 	      2195.000000 	        32.929496 	        69.580358 	     32096.375737 	      1084.049843 	      1085.862655 	      1086.782387 	      1087.395545 	      1089.608246 	      1090.981190 	         1.000000 	         1.800000 	         0.600000 	         2.200000 	  
         5.000000 	       142.000000 	        33.000000 	        66.000000 	         1.000000 	         1.000000 	        10.000000 	         0.623014 	         7.000000 	         5.000000 	        26.000000 	         3.000000 	         1.000000 	         1.326702 	         0.000000 	         1.000000 	      2195.000000 	        31.961017 	        71.113158 	     32096.375737 	      1091.794294 	      1093.607102 	      1094.286907 	      1094.700127 	      1096.806197 	      1098.192458 	         0.800000 	         1.800000 	         0.400000 	         2.100000 	  
         5.000000 	       143.000000 	        30.000000 	        73.000000 	         1.000000 	         1.000000 	        10.000000 	         0.606321 	        24.000000 	         6.000000 	         6.000000 	         3.000000 	         1.000000 	         0.940304 	         1.000000 	         0.000000 	      2219.000000 	        30.643846 	        71.370657 	     32096.375737 	      1099.098862 	      1101.311574 	      1101.978050 	      1102.391258 	      1104.497324 	      1105.497040 	         0.900000 	         2.200000 	         0.400000 	         2.100000 	  
         5.000000 	       144.000000 	        32.000000 	        75.000000 	         2.000000 	         1.000000 	        10.000000 	         0.650604 	        13.000000 	         4.000000 	        19.000000 	         2.000000 	         1.000000 	         0.747088 	         0.000000 	         0.000000 	      2219.000000 	        31.072394 	        72.106682 	     32096.375737 	      1106.310138 	      1108.322902 	      1109.029358 	      1109.535878 	      1111.442003 	      1112.255107 	         0.800000 	         2.000000 	         0.500000 	         1.900000 	  
