C:\Behvdata\clash\clashMEG	 April 15, 2014 09:33:15	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
         1.000000 	        80.000000 	        72.000000 	        36.000000 	         2.000000 	         1.000000 	        15.000000 	         0.572856 	        14.000000 	         2.000000 	        58.000000 	         6.000000 	         2.000000 	         0.624640 	         0.000000 	         1.000000 	      1695.000000 	        71.319733 	        31.738334 	      3794.367281 	       628.833454 	       631.046149 	       631.672645 	       632.085855 	       633.898673 	       634.578483 	         0.900000 	         2.200000 	         0.400000 	         1.800000 	  
         1.000000 	        81.000000 	        73.000000 	        33.000000 	         1.000000 	         1.000000 	        15.000000 	         0.838514 	        44.000000 	         2.000000 	        29.000000 	         1.000000 	         1.000000 	         0.748957 	         0.000000 	         0.000000 	      1695.000000 	        68.412203 	        33.831162 	      3794.367281 	       635.391584 	       637.604277 	       638.497359 	       639.003878 	       641.109951 	       641.923051 	         0.800000 	         2.200000 	         0.500000 	         2.100000 	  
         1.000000 	        82.000000 	        62.000000 	        37.000000 	         2.000000 	         1.000000 	        15.000000 	         0.782611 	        50.000000 	         1.000000 	        12.000000 	         4.000000 	         2.000000 	         2.508981 	         0.000000 	         0.000000 	      1695.000000 	        66.111300 	        35.705872 	      3794.367281 	       642.936092 	       644.948850 	       645.788601 	       646.201825 	       648.414518 	       650.987120 	         1.000000 	         2.000000 	         0.400000 	         2.200000 	  
         1.000000 	        83.000000 	        66.000000 	        39.000000 	         1.000000 	         1.000000 	        15.000000 	         0.726256 	        13.000000 	         9.000000 	        53.000000 	         5.000000 	         2.000000 	         1.668132 	         1.000000 	         0.000000 	      1695.000000 	        62.267088 	        37.581510 	      3794.367281 	       652.200104 	       654.412807 	       655.199242 	       655.612467 	       657.718530 	       659.451364 	         1.200000 	         2.200000 	         0.400000 	         2.100000 	  
         1.000000 	        84.000000 	        55.000000 	        39.000000 	         1.000000 	         1.000000 	        15.000000 	         0.501364 	         5.000000 	         5.000000 	        50.000000 	         1.000000 	         1.000000 	         1.595754 	         0.000000 	         0.000000 	      1695.000000 	        61.666932 	        40.325037 	      3794.367281 	       660.264469 	       662.077273 	       662.637122 	       663.050328 	       664.863148 	       666.516011 	         0.800000 	         1.800000 	         0.400000 	         1.800000 	  
         1.000000 	        85.000000 	        57.000000 	        49.000000 	         1.000000 	         1.000000 	        15.000000 	         0.637500 	        23.000000 	         6.000000 	        34.000000 	         8.000000 	         2.000000 	         1.256261 	         0.000000 	         1.000000 	      1729.000000 	        58.880793 	        44.661409 	      3794.367281 	       667.329111 	       669.141929 	       669.834883 	       670.248280 	       672.154396 	       673.474018 	         0.800000 	         1.800000 	         0.400000 	         1.900000 	  
         1.000000 	        86.000000 	        59.000000 	        45.000000 	         1.000000 	         1.000000 	        15.000000 	         0.554185 	        18.000000 	         7.000000 	        41.000000 	         6.000000 	         2.000000 	         1.050336 	         1.000000 	         0.000000 	      1729.000000 	        58.235906 	        46.230331 	      3794.367281 	       674.380420 	       676.393187 	       677.006341 	       677.419563 	       679.632264 	       680.738613 	         0.900000 	         2.000000 	         0.400000 	         2.200000 	  
         1.000000 	        87.000000 	        57.000000 	        53.000000 	         1.000000 	         1.000000 	        15.000000 	         0.632961 	        11.000000 	         5.000000 	        46.000000 	         8.000000 	         2.000000 	         0.634489 	         1.000000 	         1.000000 	      1775.000000 	        54.326004 	        49.100683 	      3794.367281 	       681.844954 	       684.057652 	       684.750790 	       685.363724 	       687.376715 	       688.069840 	         1.100000 	         2.200000 	         0.600000 	         2.000000 	  
         1.000000 	        88.000000 	        56.000000 	        54.000000 	         2.000000 	         1.000000 	        15.000000 	         0.595394 	        45.000000 	         5.000000 	        11.000000 	         7.000000 	         1.000000 	         1.966485 	         1.000000 	         1.000000 	      1820.000000 	        52.104783 	        53.607291 	      3794.367281 	       689.282833 	       691.095642 	       691.748796 	       692.255317 	       694.268074 	       696.294163 	         1.200000 	         1.800000 	         0.500000 	         2.000000 	  
         1.000000 	        89.000000 	        59.000000 	        58.000000 	         2.000000 	         1.000000 	        15.000000 	         0.586638 	        41.000000 	         6.000000 	        18.000000 	         4.000000 	         1.000000 	         0.771556 	         1.000000 	         0.000000 	      1861.000000 	        49.066649 	        56.565962 	      3794.367281 	       697.307206 	       699.120024 	       699.773166 	       700.186377 	       702.199135 	       703.025571 	         1.000000 	         1.800000 	         0.400000 	         2.000000 	  
         1.000000 	        90.000000 	        47.000000 	        60.000000 	         1.000000 	         1.000000 	        15.000000 	         2.507407 	         5.000000 	         1.000000 	        42.000000 	         3.000000 	         2.000000 	         1.007156 	         0.000000 	         0.000000 	      1861.000000 	        48.467128 	        57.603946 	      3794.367281 	       704.131916 	       710.143531 	       712.716132 	       713.129344 	       715.235411 	       716.301773 	         1.100000 	         6.000000 	         0.400000 	         2.100000 	  
         1.000000 	        91.000000 	        49.000000 	        60.000000 	         1.000000 	         1.000000 	        15.000000 	         0.686390 	         5.000000 	         5.000000 	        44.000000 	         4.000000 	         2.000000 	         0.849504 	         1.000000 	         0.000000 	      1861.000000 	        45.692636 	        57.861527 	      3794.367281 	       717.408115 	       719.420873 	       720.167323 	       720.580548 	       722.793240 	       723.699651 	         1.100000 	         2.000000 	         0.400000 	         2.200000 	  
         1.000000 	        92.000000 	        53.000000 	        55.000000 	         1.000000 	         1.000000 	        15.000000 	         0.711991 	        16.000000 	         4.000000 	        37.000000 	         1.000000 	         1.000000 	         1.035722 	         1.000000 	         0.000000 	      1877.000000 	        45.013652 	        57.984792 	      3794.367281 	       724.606058 	       726.618818 	       727.391929 	       727.898458 	       729.911206 	       731.004235 	         0.900000 	         2.000000 	         0.500000 	         2.000000 	  
         1.000000 	        93.000000 	        42.000000 	        62.000000 	         2.000000 	         1.000000 	        15.000000 	         0.710926 	        13.000000 	         8.000000 	        29.000000 	         7.000000 	         2.000000 	         1.587080 	         1.000000 	         1.000000 	      1906.000000 	        45.106549 	        60.693448 	      3794.367281 	       731.910629 	       733.723452 	       734.496559 	       735.109719 	       737.215791 	       738.868651 	         0.900000 	         1.800000 	         0.600000 	         2.100000 	  
         1.000000 	        94.000000 	        46.000000 	        64.000000 	         2.000000 	         1.000000 	        15.000000 	         0.652893 	        32.000000 	         3.000000 	        14.000000 	         2.000000 	         1.000000 	         1.277636 	         1.000000 	         0.000000 	      1938.000000 	        43.885320 	        61.323349 	      3794.367281 	       739.881636 	       742.094388 	       742.800852 	       743.307375 	       745.413443 	       746.746391 	         1.000000 	         2.200000 	         0.500000 	         2.100000 	  
         1.000000 	        95.000000 	        46.000000 	        66.000000 	         1.000000 	         1.000000 	        15.000000 	         1.055043 	        37.000000 	         1.000000 	         9.000000 	         4.000000 	         2.000000 	         1.276773 	         0.000000 	         1.000000 	      1947.000000 	        42.196453 	        64.348196 	      3794.367281 	       747.959235 	       749.972138 	       751.091811 	       751.505028 	       753.317848 	       754.650797 	         1.200000 	         2.000000 	         0.400000 	         1.800000 	  
         1.000000 	        96.000000 	        41.000000 	        71.000000 	         2.000000 	         1.000000 	        15.000000 	         0.677937 	         8.000000 	         4.000000 	        33.000000 	         5.000000 	         2.000000 	         0.793272 	         1.000000 	         0.000000 	      1947.000000 	        39.935594 	        67.594230 	      3794.367281 	       755.863787 	       758.076484 	       758.809579 	       759.222830 	       761.128956 	       761.981783 	         1.200000 	         2.200000 	         0.400000 	         1.900000 	  
         1.000000 	        97.000000 	        39.000000 	        69.000000 	         2.000000 	         1.000000 	        15.000000 	         0.581159 	         4.000000 	         1.000000 	        35.000000 	         7.000000 	         2.000000 	         0.644081 	         0.000000 	         1.000000 	      1982.000000 	        38.355468 	        68.025080 	      3794.367281 	       763.088383 	       765.101149 	       765.740957 	       766.354123 	       768.566822 	       769.273282 	         1.100000 	         2.000000 	         0.600000 	         2.200000 	  
         1.000000 	        98.000000 	        46.000000 	        65.000000 	         2.000000 	         1.000000 	        15.000000 	         0.530583 	        14.000000 	         9.000000 	        32.000000 	         3.000000 	         1.000000 	         0.968618 	         1.000000 	         1.000000 	      1996.000000 	        37.232122 	        67.548923 	      3794.367281 	       770.379638 	       772.192444 	       772.778946 	       773.285464 	       775.298228 	       776.324598 	         1.100000 	         1.800000 	         0.500000 	         2.000000 	  
         1.000000 	        99.000000 	        36.000000 	        79.000000 	         1.000000 	         1.000000 	        15.000000 	         0.572685 	         7.000000 	         2.000000 	        29.000000 	         3.000000 	         2.000000 	         0.711306 	         0.000000 	         0.000000 	      1996.000000 	        35.969596 	        69.296506 	      3794.367281 	       777.537590 	       779.350403 	       779.976896 	       780.590045 	       782.602809 	       783.375918 	         1.200000 	         1.800000 	         0.600000 	         2.000000 	  
         1.000000 	       100.000000 	        44.000000 	        76.000000 	         1.000000 	         1.000000 	        15.000000 	         0.881368 	         9.000000 	         6.000000 	        35.000000 	         5.000000 	         2.000000 	         1.111296 	         0.000000 	         1.000000 	      2031.000000 	        35.645449 	        70.604839 	      3794.367281 	       784.388958 	       786.201770 	       787.148178 	       787.561388 	       789.667454 	       790.840452 	         1.000000 	         1.800000 	         0.400000 	         2.100000 	  
         1.000000 	       101.000000 	        36.000000 	        76.000000 	         2.000000 	         1.000000 	        15.000000 	         0.640854 	         4.000000 	         5.000000 	        32.000000 	         9.000000 	         2.000000 	         0.699546 	         0.000000 	         1.000000 	      2063.000000 	        34.240406 	        72.314441 	      3794.367281 	       791.853486 	       793.866250 	       794.572718 	       794.985936 	       797.198628 	       797.958415 	         1.000000 	         2.000000 	         0.400000 	         2.200000 	  
         1.000000 	       102.000000 	        32.000000 	        79.000000 	         2.000000 	         1.000000 	        15.000000 	         0.794325 	         6.000000 	         4.000000 	        26.000000 	         1.000000 	         2.000000 	         1.374005 	         0.000000 	         0.000000 	      2063.000000 	        32.080176 	        75.143837 	      3794.367281 	       798.971448 	       800.784269 	       801.637356 	       802.050578 	       804.156644 	       805.596224 	         1.000000 	         1.800000 	         0.400000 	         2.100000 	  
         1.000000 	       103.000000 	        32.000000 	        74.000000 	         1.000000 	         1.000000 	        15.000000 	         0.598830 	         3.000000 	         2.000000 	        29.000000 	         9.000000 	         2.000000 	         0.568422 	         1.000000 	         0.000000 	      2063.000000 	        30.694328 	        77.353950 	      3794.367281 	       806.502629 	       808.715330 	       809.368474 	       809.781692 	       811.594505 	       812.221002 	         0.900000 	         2.200000 	         0.400000 	         1.800000 	  
         1.000000 	       104.000000 	        32.000000 	        78.000000 	         2.000000 	         1.000000 	        15.000000 	         0.606234 	        29.000000 	         3.000000 	         3.000000 	         6.000000 	         1.000000 	         1.404283 	         1.000000 	         0.000000 	      2092.000000 	        29.346672 	        78.771319 	      3794.367281 	       813.327346 	       815.340103 	       816.006585 	       816.619736 	       818.725803 	       820.192053 	         1.100000 	         2.000000 	         0.600000 	         2.100000 	  
         1.000000 	       105.000000 	        30.000000 	        82.000000 	         1.000000 	         1.000000 	        15.000000 	         0.657017 	         9.000000 	         6.000000 	        21.000000 	         8.000000 	         2.000000 	         0.953384 	         1.000000 	         1.000000 	      2113.000000 	        28.127478 	        80.309352 	      3794.367281 	       821.405036 	       823.217847 	       823.937643 	       824.444173 	       826.656875 	       827.669914 	         1.200000 	         1.800000 	         0.500000 	         2.200000 	  
         1.000000 	       106.000000 	        23.000000 	        78.000000 	         1.000000 	         1.000000 	        15.000000 	         2.251060 	         7.000000 	         3.000000 	        16.000000 	         5.000000 	         2.000000 	         0.724253 	         1.000000 	         0.000000 	      2113.000000 	        26.057538 	        81.828196 	      3794.367281 	       828.882905 	       831.095595 	       833.401604 	       833.908131 	       835.814250 	       836.600688 	         1.200000 	         2.200000 	         0.500000 	         1.900000 	  
         1.000000 	       107.000000 	        27.000000 	        77.000000 	         2.000000 	         2.000000 	        15.000000 	         0.664354 	         8.000000 	         9.000000 	        69.000000 	         3.000000 	         1.000000 	         1.225132 	         1.000000 	         0.000000 	      2106.000000 	        24.902206 	        83.066526 	      3794.367281 	       837.613731 	       839.626493 	       840.346290 	       840.759505 	       842.665620 	       843.945149 	         1.000000 	         2.000000 	         0.400000 	         1.900000 	  
         1.000000 	       108.000000 	        36.000000 	        77.000000 	         1.000000 	         2.000000 	         5.000000 	         0.911723 	        15.000000 	         3.000000 	        62.000000 	         9.000000 	         2.000000 	         0.586903 	         0.000000 	         1.000000 	      2168.000000 	        28.186008 	        79.568160 	      3794.367281 	       844.758360 	       846.771116 	       847.744176 	       848.357330 	       850.463393 	       851.116545 	         0.800000 	         2.000000 	         0.600000 	         2.100000 	  
         1.000000 	       109.000000 	        25.000000 	        75.000000 	         1.000000 	         2.000000 	         5.000000 	         0.966778 	        30.000000 	         6.000000 	        45.000000 	         3.000000 	         1.000000 	         0.829072 	         1.000000 	         0.000000 	      2198.000000 	        31.395101 	        76.715911 	      3794.367281 	       852.222892 	       854.035704 	       855.062075 	       855.475289 	       857.381410 	       858.274494 	         1.100000 	         1.800000 	         0.400000 	         1.900000 	  
         1.000000 	       110.000000 	        31.000000 	        77.000000 	         1.000000 	         2.000000 	         5.000000 	         0.573673 	        54.000000 	         4.000000 	        23.000000 	         7.000000 	         2.000000 	         1.219823 	         0.000000 	         1.000000 	      2221.000000 	        33.650891 	        75.003289 	      3794.367281 	       859.287539 	       861.300294 	       861.940109 	       862.353331 	       864.166140 	       865.445772 	         1.000000 	         2.000000 	         0.400000 	         1.800000 	  
         1.000000 	       111.000000 	        37.000000 	        72.000000 	         2.000000 	         2.000000 	         5.000000 	         0.610486 	        29.000000 	         2.000000 	        43.000000 	         7.000000 	         2.000000 	         0.638896 	         1.000000 	         1.000000 	      2264.000000 	        38.739377 	        72.564230 	      3794.367281 	       866.658759 	       868.871460 	       869.537943 	       869.951152 	       872.163854 	       872.856994 	         1.200000 	         2.200000 	         0.400000 	         2.200000 	  
         1.000000 	       112.000000 	        38.000000 	        66.000000 	         1.000000 	         2.000000 	         5.000000 	         0.583641 	        53.000000 	         1.000000 	        13.000000 	         6.000000 	         2.000000 	         1.161115 	         0.000000 	         0.000000 	      2264.000000 	        40.352936 	        69.292631 	      3794.367281 	       874.069970 	       876.282676 	       876.922490 	       877.535650 	       879.641716 	       880.868033 	         1.200000 	         2.200000 	         0.600000 	         2.100000 	  
         1.000000 	       113.000000 	        44.000000 	        72.000000 	         2.000000 	         2.000000 	         5.000000 	         0.631168 	        58.000000 	         1.000000 	        14.000000 	         7.000000 	         2.000000 	         1.363114 	         0.000000 	         1.000000 	      2278.000000 	        44.525428 	        68.616331 	      3794.367281 	       881.774437 	       883.987140 	       884.680271 	       885.293437 	       887.399495 	       888.825757 	         0.900000 	         2.200000 	         0.600000 	         2.100000 	  
         1.000000 	       114.000000 	        41.000000 	        69.000000 	         1.000000 	         2.000000 	         5.000000 	         0.678544 	        55.000000 	         1.000000 	        14.000000 	         6.000000 	         2.000000 	         0.801886 	         1.000000 	         0.000000 	      2278.000000 	        47.524111 	        65.400022 	      3794.367281 	       889.838792 	       891.651616 	       892.384736 	       892.797957 	       894.904014 	       895.770429 	         1.000000 	         1.800000 	         0.400000 	         2.100000 	  
         1.000000 	       115.000000 	        52.000000 	        66.000000 	         2.000000 	         2.000000 	         5.000000 	         0.813896 	        59.000000 	         9.000000 	         7.000000 	         8.000000 	         1.000000 	         0.647154 	         1.000000 	         1.000000 	      2337.000000 	        50.096067 	        63.695746 	      3794.367281 	       896.583529 	       898.396343 	       899.276096 	       899.889253 	       901.795380 	       902.501837 	         0.800000 	         1.800000 	         0.600000 	         1.900000 	  
         1.000000 	       116.000000 	        47.000000 	        58.000000 	         1.000000 	         2.000000 	         5.000000 	         0.748819 	         6.000000 	         8.000000 	        52.000000 	         6.000000 	         2.000000 	         1.294270 	         1.000000 	         1.000000 	      2389.000000 	        52.115340 	        62.863226 	      3794.367281 	       903.408251 	       905.421011 	       906.234112 	       906.847256 	       908.860018 	       910.219628 	         0.900000 	         2.000000 	         0.600000 	         2.000000 	  
         1.000000 	       117.000000 	        60.000000 	        58.000000 	         1.000000 	         2.000000 	         5.000000 	         0.668910 	        23.000000 	         8.000000 	        35.000000 	         6.000000 	         1.000000 	         1.176423 	         1.000000 	         1.000000 	      2412.000000 	        55.364454 	        60.228680 	      3794.367281 	       911.432619 	       913.445385 	       914.178504 	       914.791662 	       916.697776 	       917.937428 	         1.200000 	         2.000000 	         0.600000 	         1.900000 	  
         1.000000 	       118.000000 	        52.000000 	        57.000000 	         2.000000 	         2.000000 	         5.000000 	         0.607297 	        11.000000 	         6.000000 	        46.000000 	         2.000000 	         1.000000 	         1.458380 	         1.000000 	         0.000000 	      2423.000000 	        56.729045 	        58.459841 	      3794.367281 	       918.750522 	       920.763288 	       921.429756 	       922.042921 	       924.055672 	       925.575240 	         0.800000 	         2.000000 	         0.600000 	         2.000000 	  
         1.000000 	       119.000000 	        56.000000 	        59.000000 	         1.000000 	         2.000000 	         5.000000 	         0.593442 	        24.000000 	         8.000000 	        35.000000 	         5.000000 	         1.000000 	         0.876400 	         1.000000 	         0.000000 	      2447.000000 	        58.050459 	        56.514204 	      3794.367281 	       926.388338 	       928.601045 	       929.254181 	       929.760699 	       931.973417 	       932.906474 	         0.800000 	         2.200000 	         0.500000 	         2.200000 	  
         1.000000 	       120.000000 	        60.000000 	        56.000000 	         1.000000 	         2.000000 	         5.000000 	         1.503107 	        39.000000 	         6.000000 	        17.000000 	         4.000000 	         1.000000 	         0.706608 	         0.000000 	         1.000000 	      2447.000000 	        61.178251 	        53.957938 	      3794.367281 	       933.719579 	       939.731195 	       941.290745 	       941.797264 	       943.903333 	       944.676446 	         0.800000 	         6.000000 	         0.500000 	         2.100000 	  
         1.000000 	       121.000000 	        59.000000 	        53.000000 	         2.000000 	         2.000000 	         5.000000 	         0.542397 	        48.000000 	         7.000000 	         5.000000 	         2.000000 	         1.000000 	         0.598952 	         0.000000 	         0.000000 	      2447.000000 	        61.594830 	        52.694265 	      3794.367281 	       945.582856 	       947.795556 	       948.395385 	       948.901896 	       950.914653 	       951.567803 	         0.900000 	         2.200000 	         0.500000 	         2.000000 	  
         1.000000 	       122.000000 	        68.000000 	        58.000000 	         2.000000 	         2.000000 	         5.000000 	         0.640837 	        17.000000 	         5.000000 	        41.000000 	         2.000000 	         1.000000 	         1.444186 	         1.000000 	         1.000000 	      2464.000000 	        65.137813 	        50.220179 	      3794.367281 	       952.380910 	       954.193714 	       954.900182 	       955.313401 	       957.126211 	       958.632453 	         0.800000 	         1.800000 	         0.400000 	         1.800000 	  
         1.000000 	       123.000000 	        72.000000 	        52.000000 	         2.000000 	         2.000000 	         5.000000 	         0.712191 	        16.000000 	         3.000000 	        36.000000 	         9.000000 	         2.000000 	         0.590118 	         0.000000 	         1.000000 	      2500.000000 	        67.121228 	        48.743745 	      3794.367281 	       959.645490 	       961.858196 	       962.631309 	       963.137830 	       965.243897 	       965.897035 	         1.000000 	         2.200000 	         0.500000 	         2.100000 	  
         1.000000 	       124.000000 	        69.000000 	        46.000000 	         2.000000 	         2.000000 	         5.000000 	         0.622966 	        14.000000 	         2.000000 	        32.000000 	         1.000000 	         2.000000 	         1.346830 	         0.000000 	         0.000000 	      2500.000000 	        67.742659 	        46.967072 	      3794.367281 	       966.910084 	       968.722896 	       969.402701 	       969.909231 	       972.015286 	       973.428221 	         1.000000 	         1.800000 	         0.500000 	         2.100000 	  
         1.000000 	       125.000000 	        72.000000 	        47.000000 	         1.000000 	         2.000000 	         5.000000 	         0.651657 	         5.000000 	         3.000000 	        42.000000 	         1.000000 	         2.000000 	         0.994294 	         0.000000 	         1.000000 	      2542.000000 	        68.278083 	        45.350695 	      3794.367281 	       974.441263 	       976.653965 	       977.360422 	       977.773347 	       979.879468 	       980.932485 	         1.000000 	         2.200000 	         0.400000 	         2.100000 	  
         1.000000 	       126.000000 	        75.000000 	        44.000000 	         2.000000 	         2.000000 	         5.000000 	         0.477704 	        40.000000 	         2.000000 	         4.000000 	         3.000000 	         1.000000 	         0.998744 	         1.000000 	         0.000000 	      2582.000000 	        70.929003 	        45.480875 	      3794.367281 	       982.039091 	       983.851899 	       984.385089 	       984.798301 	       986.811053 	       987.864087 	         1.100000 	         1.800000 	         0.400000 	         2.000000 	  
         1.000000 	       127.000000 	        74.000000 	        43.000000 	         2.000000 	         2.000000 	         5.000000 	         0.608505 	        13.000000 	         8.000000 	        30.000000 	         9.000000 	         2.000000 	         0.710184 	         0.000000 	         0.000000 	      2582.000000 	        72.366715 	        43.995501 	      3794.367281 	       989.077072 	       990.889892 	       991.556364 	       992.062885 	       994.275585 	       995.048699 	         1.200000 	         1.800000 	         0.500000 	         2.200000 	  
         1.000000 	       128.000000 	        77.000000 	        43.000000 	         2.000000 	         2.000000 	         5.000000 	         0.457988 	         9.000000 	         4.000000 	        34.000000 	         2.000000 	         2.000000 	         1.623890 	         0.000000 	         0.000000 	      2582.000000 	        73.520219 	        43.271698 	      3794.367281 	       995.955105 	       997.967864 	       998.487465 	       998.900931 	      1001.113639 	      1002.793158 	         0.900000 	         2.000000 	         0.400000 	         2.200000 	  
         1.000000 	       129.000000 	        77.000000 	        36.000000 	         1.000000 	         2.000000 	         5.000000 	         0.647285 	        25.000000 	         9.000000 	        11.000000 	         2.000000 	         1.000000 	         0.578019 	         1.000000 	         0.000000 	      2607.000000 	        74.388802 	        41.895130 	      3794.367281 	      1004.006133 	      1005.818959 	      1006.525417 	      1006.938638 	      1008.951386 	      1009.591201 	         1.200000 	         1.800000 	         0.400000 	         2.000000 	  
         1.000000 	       130.000000 	        76.000000 	        39.000000 	         2.000000 	         2.000000 	         5.000000 	         0.624464 	        35.000000 	         7.000000 	         4.000000 	         5.000000 	         1.000000 	         0.865642 	         1.000000 	         1.000000 	      2642.000000 	        75.649807 	        41.187037 	      3794.367281 	      1010.404313 	      1012.617015 	      1013.296812 	      1013.909978 	      1015.816094 	      1016.735832 	         0.800000 	         2.200000 	         0.600000 	         1.900000 	  
         1.000000 	       131.000000 	        73.000000 	        44.000000 	         1.000000 	         2.000000 	         5.000000 	         0.712238 	        31.000000 	         4.000000 	        13.000000 	         5.000000 	         1.000000 	         0.979550 	         1.000000 	         1.000000 	      2673.000000 	        75.295600 	        37.649559 	      3794.367281 	      1017.548927 	      1019.361747 	      1020.134608 	      1020.748013 	      1022.854075 	      1023.893785 	         0.800000 	         1.800000 	         0.600000 	         2.100000 	  
         1.000000 	       132.000000 	        69.000000 	        40.000000 	         2.000000 	         2.000000 	         5.000000 	         0.634322 	        36.000000 	         7.000000 	         4.000000 	         9.000000 	         1.000000 	         0.677488 	         0.000000 	         1.000000 	      2673.000000 	        75.757302 	        39.269031 	      3794.367281 	      1024.706884 	      1026.519694 	      1027.212831 	      1027.719351 	      1029.732117 	      1030.465244 	         0.800000 	         1.800000 	         0.500000 	         2.000000 	  
         1.000000 	       133.000000 	        82.000000 	        44.000000 	         1.000000 	         2.000000 	         5.000000 	         0.582354 	         9.000000 	         5.000000 	        35.000000 	         7.000000 	         2.000000 	         0.711346 	         0.000000 	         1.000000 	      2708.000000 	        77.774319 	        37.300319 	      3794.367281 	      1031.478282 	      1033.690987 	      1034.330806 	      1034.943962 	      1036.850077 	      1037.623191 	         1.000000 	         2.200000 	         0.600000 	         1.900000 	  
         1.000000 	       134.000000 	        76.000000 	        45.000000 	         1.000000 	         2.000000 	         5.000000 	         0.696924 	        14.000000 	         9.000000 	        31.000000 	         4.000000 	         1.000000 	         0.882049 	         1.000000 	         0.000000 	      2722.000000 	        80.344120 	        36.423305 	      3794.367281 	      1038.636238 	      1040.848934 	      1041.608715 	      1042.021930 	      1044.127998 	      1045.074387 	         1.000000 	         2.200000 	         0.400000 	         2.100000 	  
         1.000000 	       135.000000 	        79.000000 	        35.000000 	         2.000000 	         2.000000 	         5.000000 	         1.334113 	        11.000000 	         9.000000 	        24.000000 	         5.000000 	         1.000000 	         0.886880 	         1.000000 	         0.000000 	      2733.000000 	        81.512296 	        36.881115 	      3794.367281 	      1046.087431 	      1048.300131 	      1049.699734 	      1050.312893 	      1052.418959 	      1053.365351 	         1.000000 	         2.200000 	         0.600000 	         2.100000 	  
         1.000000 	       136.000000 	        79.000000 	        31.000000 	         1.000000 	         1.000000 	         5.000000 	         0.778095 	        55.000000 	         6.000000 	        24.000000 	         1.000000 	         1.000000 	         0.635320 	         0.000000 	         1.000000 	      2728.000000 	        81.023591 	        34.207798 	      3794.367281 	      1054.178454 	      1055.991265 	      1056.831036 	      1057.337552 	      1059.550252 	      1060.243386 	         0.800000 	         1.800000 	         0.500000 	         2.200000 	  
         1.000000 	       137.000000 	        77.000000 	        39.000000 	         1.000000 	         1.000000 	        15.000000 	         0.916549 	        54.000000 	         1.000000 	        23.000000 	         8.000000 	         2.000000 	         0.943933 	         0.000000 	         1.000000 	      2751.000000 	        76.012669 	        36.947169 	      3794.367281 	      1061.056489 	      1063.269190 	      1064.242240 	      1064.748767 	      1066.961452 	      1067.974507 	         0.800000 	         2.200000 	         0.500000 	         2.200000 	  
         1.000000 	       138.000000 	        81.000000 	        42.000000 	         1.000000 	         1.000000 	        15.000000 	         0.524118 	        57.000000 	         5.000000 	        24.000000 	         8.000000 	         2.000000 	         0.943841 	         1.000000 	         1.000000 	      2775.000000 	        73.391080 	        40.725776 	      3794.367281 	      1068.880917 	      1070.893670 	      1071.480170 	      1072.093333 	      1074.306030 	      1075.305742 	         0.900000 	         2.000000 	         0.600000 	         2.200000 	  
         1.000000 	       139.000000 	       999.000000 	       999.000000 	       999.000000 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	              NaN 	  
         1.000000 	       140.000000 	        78.000000 	        41.000000 	         2.000000 	         1.000000 	        15.000000 	         0.906208 	        70.000000 	         7.000000 	         8.000000 	         6.000000 	         1.000000 	         0.880942 	         1.000000 	         1.000000 	      2845.000000 	        70.346037 	        43.409083 	      3794.367281 	      1100.698487 	      1102.711242 	      1103.670969 	      1104.284127 	      1106.496824 	      1107.443220 	         1.000000 	         2.000000 	         0.600000 	         2.200000 	  
         1.000000 	       141.000000 	        65.000000 	        48.000000 	         2.000000 	         1.000000 	        15.000000 	         1.757002 	        45.000000 	         4.000000 	        20.000000 	         8.000000 	         2.000000 	         0.808222 	         0.000000 	         0.000000 	      2845.000000 	        69.458003 	        46.087102 	      3794.367281 	      1108.656206 	      1110.868908 	      1112.681722 	      1113.188234 	      1115.001061 	      1115.867481 	         1.200000 	         2.200000 	         0.500000 	         1.800000 	  
         1.000000 	       142.000000 	        67.000000 	        51.000000 	         2.000000 	         1.000000 	        15.000000 	         0.540344 	        13.000000 	         1.000000 	        54.000000 	         9.000000 	         2.000000 	         0.605183 	         1.000000 	         1.000000 	      2899.000000 	        67.142370 	        47.930831 	      3794.367281 	      1116.880522 	      1119.093226 	      1119.693056 	      1120.306211 	      1122.412267 	      1123.078745 	         1.000000 	         2.200000 	         0.600000 	         2.100000 	  
         1.000000 	       143.000000 	        65.000000 	        56.000000 	         2.000000 	         1.000000 	        15.000000 	         0.744666 	        39.000000 	         8.000000 	        26.000000 	         3.000000 	         1.000000 	         0.791052 	         1.000000 	         1.000000 	      2938.000000 	        64.660298 	        50.254128 	      3794.367281 	      1124.091791 	      1125.904611 	      1126.704379 	      1127.117586 	      1129.330287 	      1130.183378 	         1.000000 	         1.800000 	         0.400000 	         2.200000 	  
