C:\behvdata\clash\clashMEG	 June 18, 2014 09:44:18	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        29.000000 	        34.000000 	        38.000000 	        44.000000 	         2.000000 	         1.000000 	        20.000000 	         1.186173 	        15.000000 	         3.000000 	        23.000000 	         5.000000 	         2.000000 	         1.053740 	         1.000000 	         0.000000 	       721.000000 	        38.343424 	        47.472864 	      3380.005666 	       296.088895 	       297.901705 	       299.154687 	       299.661042 	       301.474023 	       302.593709 	         0.800000 	         1.800000 	         0.500000 	         1.800000 	  
        29.000000 	        35.000000 	        33.000000 	        46.000000 	         2.000000 	         1.000000 	        20.000000 	         1.220178 	         7.000000 	         4.000000 	        26.000000 	         9.000000 	         2.000000 	         0.829679 	         1.000000 	         1.000000 	       747.000000 	        36.603970 	        47.686413 	      3380.005666 	       303.806701 	       305.619510 	       306.899145 	       307.405673 	       309.618370 	       310.511451 	         1.200000 	         1.800000 	         0.500000 	         2.200000 	  
        29.000000 	        36.000000 	        37.000000 	        50.000000 	         1.000000 	         1.000000 	        20.000000 	         1.464623 	        15.000000 	         8.000000 	        22.000000 	         4.000000 	         1.000000 	         1.244859 	         1.000000 	         1.000000 	       762.000000 	        36.068108 	        49.128572 	      3380.005666 	       311.617792 	       313.830509 	       315.350063 	       315.856588 	       317.762707 	       319.069011 	         1.100000 	         2.200000 	         0.500000 	         1.900000 	  
        29.000000 	        37.000000 	        37.000000 	        49.000000 	         1.000000 	         1.000000 	        20.000000 	         1.561200 	         7.000000 	         3.000000 	        30.000000 	         2.000000 	         2.000000 	         2.702841 	         0.000000 	         0.000000 	       762.000000 	        35.835369 	        52.561919 	      3380.005666 	       320.281991 	       322.494694 	       324.120902 	       324.734058 	       326.640184 	       329.399398 	         1.200000 	         2.200000 	         0.600000 	         1.900000 	  
        29.000000 	        38.000000 	        44.000000 	        54.000000 	         2.000000 	         1.000000 	        20.000000 	         0.998570 	        13.000000 	         9.000000 	        31.000000 	         4.000000 	         1.000000 	         1.612395 	         1.000000 	         1.000000 	       775.000000 	        34.870737 	        52.643870 	      3380.005666 	       330.212500 	       332.025318 	       333.078344 	       333.584868 	       335.690938 	       337.370452 	         0.800000 	         1.800000 	         0.500000 	         2.100000 	  
        29.000000 	        39.000000 	        37.000000 	        60.000000 	         1.000000 	         1.000000 	        20.000000 	         3.957841 	        22.000000 	         4.000000 	        15.000000 	         9.000000 	         2.000000 	         1.882280 	         0.000000 	         0.000000 	       775.000000 	        34.638209 	        54.117836 	      3380.005666 	       338.276864 	       340.089681 	       344.101875 	       344.608390 	       346.421210 	       348.367323 	         0.900000 	         1.800000 	         0.500000 	         1.800000 	  
        29.000000 	        40.000000 	        30.000000 	        57.000000 	         2.000000 	         1.000000 	        20.000000 	         0.696669 	         6.000000 	         5.000000 	        24.000000 	         2.000000 	         1.000000 	         1.388823 	         0.000000 	         0.000000 	       775.000000 	        30.618468 	        57.348416 	      3380.005666 	       349.473675 	       351.486435 	       352.246214 	       352.752738 	       354.858805 	       356.311721 	         1.100000 	         2.000000 	         0.500000 	         2.100000 	  
        29.000000 	        41.000000 	        23.000000 	        57.000000 	         1.000000 	         1.000000 	        20.000000 	         1.141897 	        14.000000 	         4.000000 	         9.000000 	         1.000000 	         1.000000 	         1.355996 	         1.000000 	         0.000000 	       789.000000 	        30.320867 	        57.669018 	      3380.005666 	       357.524715 	       359.537199 	       360.737132 	       361.150337 	       363.163099 	       364.576031 	         1.200000 	         2.000000 	         0.400000 	         2.000000 	  
        29.000000 	        42.000000 	        26.000000 	        61.000000 	         1.000000 	         1.000000 	        20.000000 	         0.957561 	         3.000000 	         1.000000 	        23.000000 	         2.000000 	         2.000000 	         1.110340 	         1.000000 	         0.000000 	       789.000000 	        28.711004 	        59.693471 	      3380.005666 	       365.589085 	       367.601842 	       368.614891 	       369.028096 	       371.040855 	       372.213856 	         1.000000 	         2.000000 	         0.400000 	         2.000000 	  
        29.000000 	        43.000000 	        25.000000 	        63.000000 	         1.000000 	         1.000000 	        20.000000 	         1.177776 	        17.000000 	         2.000000 	         8.000000 	         6.000000 	         2.000000 	         1.182006 	         0.000000 	         1.000000 	       797.000000 	        26.906552 	        59.438657 	      3380.005666 	       373.120268 	       374.933083 	       376.172726 	       376.679244 	       378.785318 	       380.024956 	         0.900000 	         1.800000 	         0.500000 	         2.100000 	  
