C:\behvdata\clash\clashMEG	 May 14, 2014 09:05:08	 ValueA	 ValueB	 PatchOrder	 currPatch	 SwCost	 RT1	 MagLeft	 ProbLeft	 MagRight	 ProbRight	 Choice2	 RT2	 FeedLeft	 FeedRight	 Points	 meanA	 meanB	 breakVBL	 itiVBL	 stage1aVBL	 stage1bVBL	 stage1cVBL	 stage2aVBL	 stage2cVBL	 JitFeedB	 JitITI	 JitValues	 JitSecond	 
        12.000000 	       173.000000 	        42.000000 	        59.000000 	         1.000000 	         1.000000 	        10.000000 	         0.655160 	        25.000000 	         2.000000 	        17.000000 	         6.000000 	         2.000000 	         1.043177 	         0.000000 	         1.000000 	      3471.000000 	        39.763760 	        61.610091 	      3767.466917 	      1286.753020 	      1288.765765 	      1289.485566 	      1289.992065 	      1292.098115 	      1293.204458 	         1.000000 	         2.000000 	         0.500000 	         2.100000 	  
        12.000000 	       174.000000 	        36.000000 	        63.000000 	         1.000000 	         2.000000 	        10.000000 	         0.985075 	         6.000000 	         5.000000 	        57.000000 	         4.000000 	         2.000000 	         2.863996 	         1.000000 	         1.000000 	      3518.000000 	        38.470566 	        62.173280 	      3767.466917 	      1294.310790 	      1296.123591 	      1297.163284 	      1297.776439 	      1318.077105 	      1320.996233 	         1.100000 	         1.800000 	         0.600000 	         2.100000 	  
        12.000000 	       175.000000 	        44.000000 	        55.000000 	         1.000000 	         2.000000 	         5.000000 	         0.769241 	        38.000000 	         8.000000 	        17.000000 	         4.000000 	         1.000000 	         0.732830 	         1.000000 	         0.000000 	      3556.000000 	        41.286666 	        60.634994 	      3767.466917 	      1322.102572 	      1324.115318 	      1324.941739 	      1325.354919 	      1327.167749 	      1327.967519 	         1.100000 	         2.000000 	         0.400000 	         1.800000 	  
        12.000000 	       176.000000 	        45.000000 	        62.000000 	         2.000000 	         2.000000 	         5.000000 	         0.726411 	         6.000000 	         6.000000 	        56.000000 	         5.000000 	         2.000000 	         0.772148 	         0.000000 	         1.000000 	      3612.000000 	        43.629442 	        57.869391 	      3767.466917 	      1329.073857 	      1331.086589 	      1331.873023 	      1332.486175 	      1334.592216 	      1335.418645 	         1.100000 	         2.000000 	         0.600000 	         2.100000 	  
        12.000000 	       177.000000 	        47.000000 	        56.000000 	         2.000000 	         2.000000 	         5.000000 	         0.539536 	        39.000000 	         4.000000 	        17.000000 	         8.000000 	         2.000000 	         1.155233 	         0.000000 	         1.000000 	      3629.000000 	        46.086615 	        54.136689 	      3767.466917 	      1336.524983 	      1338.537526 	      1339.137540 	      1339.644063 	      1341.656805 	      1342.869768 	         1.100000 	         2.000000 	         0.500000 	         2.000000 	  
        12.000000 	       178.000000 	        46.000000 	        55.000000 	         2.000000 	         2.000000 	         5.000000 	         0.623718 	        49.000000 	         7.000000 	         6.000000 	         4.000000 	         1.000000 	         0.781374 	         0.000000 	         0.000000 	      3629.000000 	        46.997553 	        52.855358 	      3767.466917 	      1343.976113 	      1345.988849 	      1346.668655 	      1347.081861 	      1348.894655 	      1349.734414 	         1.100000 	         2.000000 	         0.400000 	         1.800000 	  
        12.000000 	       179.000000 	        46.000000 	        49.000000 	         1.000000 	         2.000000 	         5.000000 	         0.964427 	        20.000000 	         9.000000 	        29.000000 	         1.000000 	         1.000000 	         0.727432 	         1.000000 	         0.000000 	      3649.000000 	        47.643547 	        51.088165 	      3767.466917 	      1350.547506 	      1352.360309 	      1353.386664 	      1353.799880 	      1355.812625 	      1356.599048 	         0.800000 	         1.800000 	         0.400000 	         2.000000 	  
        12.000000 	       180.000000 	        45.000000 	        50.000000 	         1.000000 	         2.000000 	         5.000000 	         0.860758 	        10.000000 	         9.000000 	        40.000000 	         2.000000 	         1.000000 	         0.901397 	         1.000000 	         0.000000 	      3659.000000 	        48.690597 	        48.788511 	      3767.466917 	      1357.412140 	      1363.423717 	      1364.343421 	      1364.956586 	      1367.062625 	      1368.022344 	         0.800000 	         6.000000 	         0.600000 	         2.100000 	  
        12.000000 	       181.000000 	        51.000000 	        48.000000 	         1.000000 	         2.000000 	         5.000000 	         0.540447 	        38.000000 	         6.000000 	        10.000000 	         8.000000 	         1.000000 	         0.772826 	         1.000000 	         1.000000 	      3697.000000 	        51.425260 	        47.470776 	      3767.466917 	      1369.035380 	      1371.048126 	      1371.647932 	      1372.154449 	      1374.367126 	      1375.206886 	         1.000000 	         2.000000 	         0.500000 	         2.200000 	  
        12.000000 	       182.000000 	        50.000000 	        52.000000 	         2.000000 	         2.000000 	         5.000000 	         0.726601 	        10.000000 	         3.000000 	        42.000000 	         9.000000 	         2.000000 	         0.836334 	         0.000000 	         0.000000 	      3697.000000 	        53.254133 	        45.551124 	      3767.466917 	      1376.313230 	      1378.126015 	      1378.912453 	      1379.525608 	      1381.431706 	      1382.324784 	         1.100000 	         1.800000 	         0.600000 	         1.900000 	  
        12.000000 	       183.000000 	        59.000000 	        42.000000 	         1.000000 	         2.000000 	         5.000000 	         0.533406 	         8.000000 	         8.000000 	        34.000000 	         9.000000 	         2.000000 	         0.614792 	         1.000000 	         1.000000 	      3731.000000 	        56.121627 	        44.213603 	      3767.466917 	      1383.537752 	      1385.750437 	      1386.350257 	      1386.963416 	      1389.069451 	      1389.749255 	         1.200000 	         2.200000 	         0.600000 	         2.100000 	  
        12.000000 	       184.000000 	        60.000000 	        46.000000 	         1.000000 	         2.000000 	         5.000000 	         0.495181 	         9.000000 	         2.000000 	        37.000000 	         8.000000 	         2.000000 	         0.557312 	         1.000000 	         1.000000 	      3768.000000 	        59.278849 	        43.111311 	      3767.466917 	      1390.855589 	      1392.868339 	      1393.428161 	      1394.041309 	      1396.054062 	      1396.667001 	         1.100000 	         2.000000 	         0.600000 	         2.000000 	  
        12.000000 	       185.000000 	        60.000000 	        43.000000 	         2.000000 	         2.000000 	         5.000000 	         2.606663 	        13.000000 	         8.000000 	        30.000000 	         6.000000 	         2.000000 	         1.170702 	         1.000000 	         0.000000 	      3768.000000 	        59.000006 	        41.403615 	      3767.466917 	      1397.480302 	      1399.493034 	      1402.158919 	      1402.572133 	      1404.384933 	      1405.611224 	         0.800000 	         2.000000 	         0.400000 	         1.800000 	  
        12.000000 	       186.000000 	        59.000000 	        41.000000 	         2.000000 	         2.000000 	         5.000000 	         0.593399 	        16.000000 	         1.000000 	        25.000000 	         7.000000 	         2.000000 	         0.636816 	         0.000000 	         1.000000 	      3793.000000 	        59.173405 	        39.369960 	      3767.466917 	      1406.717578 	      1408.730309 	      1409.383464 	      1409.996603 	      1412.102648 	      1412.795781 	         1.100000 	         2.000000 	         0.600000 	         2.100000 	  
        12.000000 	       187.000000 	        63.000000 	        37.000000 	         2.000000 	         2.000000 	         5.000000 	         0.710114 	        26.000000 	         1.000000 	        11.000000 	         3.000000 	         1.000000 	         1.193546 	         0.000000 	         0.000000 	      3793.000000 	        60.480400 	        37.503641 	      3767.466917 	      1414.008751 	      1416.221423 	      1416.994536 	      1417.407744 	      1419.313849 	      1420.566811 	         1.200000 	         2.200000 	         0.400000 	         1.900000 	  
        12.000000 	       188.000000 	        63.000000 	        43.000000 	         1.000000 	         1.000000 	         5.000000 	         0.989227 	        57.000000 	         3.000000 	         6.000000 	         1.000000 	         1.000000 	         1.318921 	         0.000000 	         0.000000 	      3788.000000 	        61.025358 	        37.268188 	      3767.466917 	      1421.673149 	      1423.485939 	      1424.538966 	      1425.152120 	      1426.964920 	      1428.337841 	         1.100000 	         1.800000 	         0.600000 	         1.800000 	  
        12.000000 	       189.000000 	        62.000000 	        33.000000 	         1.000000 	         1.000000 	         5.000000 	         0.479165 	        19.000000 	         2.000000 	        43.000000 	         7.000000 	         2.000000 	         0.568824 	         0.000000 	         1.000000 	      3831.000000 	        59.479592 	        38.041062 	      3767.466917 	      1429.150935 	      1430.963743 	      1431.496914 	      1432.110073 	      1434.322740 	      1434.949231 	         0.800000 	         1.800000 	         0.600000 	         2.200000 	  
        12.000000 	       190.000000 	        48.000000 	        40.000000 	         2.000000 	         1.000000 	         5.000000 	         0.727278 	        34.000000 	         7.000000 	        14.000000 	         3.000000 	         1.000000 	         0.714558 	         1.000000 	         1.000000 	      3865.000000 	        55.741646 	        40.686503 	      3767.466917 	      1436.055566 	      1438.068313 	      1438.854748 	      1439.267849 	      1441.480628 	      1442.253736 	         1.100000 	         2.000000 	         0.400000 	         2.200000 	  
        12.000000 	       191.000000 	        54.000000 	        41.000000 	         1.000000 	         1.000000 	         5.000000 	         0.643995 	        43.000000 	         2.000000 	        11.000000 	         8.000000 	         2.000000 	         0.743457 	         0.000000 	         1.000000 	      3876.000000 	        54.768173 	        43.576053 	      3767.466917 	      1443.466706 	      1445.479454 	      1446.185901 	      1446.799066 	      1448.611856 	      1449.411621 	         1.200000 	         2.000000 	         0.600000 	         1.800000 	  
        12.000000 	       192.000000 	        54.000000 	        45.000000 	         2.000000 	         1.000000 	         5.000000 	         0.527920 	        43.000000 	         3.000000 	        11.000000 	         8.000000 	         2.000000 	         1.094460 	         0.000000 	         1.000000 	      3887.000000 	        53.024611 	        45.441151 	      3767.466917 	      1450.517962 	      1452.530705 	      1453.117185 	      1453.623714 	      1455.836386 	      1456.996044 	         1.100000 	         2.000000 	         0.500000 	         2.200000 	  
        12.000000 	       193.000000 	        51.000000 	        44.000000 	         1.000000 	         1.000000 	         5.000000 	         0.549258 	        15.000000 	         8.000000 	        36.000000 	         6.000000 	         2.000000 	         0.688694 	         1.000000 	         1.000000 	      3923.000000 	        52.651875 	        48.467686 	      3767.466917 	      1457.809146 	      1459.621936 	      1460.235088 	      1460.741600 	      1462.554407 	      1463.300852 	         0.800000 	         1.800000 	         0.500000 	         1.800000 	  
        12.000000 	       194.000000 	        53.000000 	        45.000000 	         1.000000 	         1.000000 	         5.000000 	         0.591271 	        11.000000 	         6.000000 	        42.000000 	         3.000000 	         2.000000 	         1.472014 	         1.000000 	         0.000000 	      3923.000000 	        52.686640 	        50.844597 	      3767.466917 	      1464.407192 	      1466.219953 	      1466.873119 	      1467.286087 	      1469.099130 	      1470.632019 	         1.100000 	         1.800000 	         0.400000 	         1.800000 	  
        12.000000 	       195.000000 	        55.000000 	        46.000000 	         1.000000 	         1.000000 	         5.000000 	         0.441164 	        38.000000 	         6.000000 	        17.000000 	         8.000000 	         1.000000 	         0.729584 	         1.000000 	         1.000000 	      3961.000000 	        52.169249 	        50.898015 	      3767.466917 	      1471.445106 	      1473.257902 	      1473.764425 	      1474.270941 	      1476.177046 	      1476.963484 	         0.800000 	         1.800000 	         0.500000 	         1.900000 	  
